,DBN,SCHOOL NAME,Num of SAT Test Takers,Sum,Graduation rate
3865,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,73.4
3866,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,81.09999999999998
3867,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,78.59999999999998
3868,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,81.4
3869,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3870,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3871,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3872,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3873,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3874,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,73.7
3875,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,84.1
3876,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,80.59999999999998
3877,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,83.6
3878,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3879,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3880,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3881,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,75.9
3882,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,81.3
3883,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,79.2
3884,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,83.3
3885,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3886,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,73.5
3887,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,84.0
3888,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,73.2
3889,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,75.6
3890,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3891,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3892,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3893,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3894,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3895,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,75.0
3896,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,85.7
3897,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,77.4
3898,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,79.2
3899,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,
3900,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,68.0
3901,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,66.7
3902,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,77.3
3903,2M296,"HIGH SCHOOL FOR ARTS, IMAGINATION AND INQUIRY",49,1132,81.8
3904,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3905,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,72.8
3906,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,81.3
3907,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,77.3
3908,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,80.0
3909,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3910,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3911,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3912,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3913,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3914,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,73.4
3915,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,81.09999999999998
3916,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,78.59999999999998
3917,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,81.4
3918,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3919,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3920,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3921,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3922,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3923,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,73.7
3924,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,84.1
3925,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,80.59999999999998
3926,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,83.6
3927,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3928,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3929,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3930,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,75.9
3931,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,81.3
3932,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,79.2
3933,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,83.3
3934,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3935,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,73.5
3936,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,84.0
3937,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,73.2
3938,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,75.6
3939,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3940,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3941,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3942,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3943,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3944,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,75.0
3945,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,85.7
3946,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,77.4
3947,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,79.2
3948,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,
3949,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,68.0
3950,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,66.7
3951,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,77.3
3952,2M296,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",41,1144,81.8
3953,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3954,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3955,2M298,INNOVATION DIPLOMA PLUS,12,1200,85.2
3956,2M298,INNOVATION DIPLOMA PLUS,12,1200,83.7
3957,2M298,INNOVATION DIPLOMA PLUS,12,1200,84.8
3958,2M298,INNOVATION DIPLOMA PLUS,12,1200,85.9
3959,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3960,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3961,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3962,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3963,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3964,2M298,INNOVATION DIPLOMA PLUS,12,1200,85.2
3965,2M298,INNOVATION DIPLOMA PLUS,12,1200,83.3
3966,2M298,INNOVATION DIPLOMA PLUS,12,1200,85.7
3967,2M298,INNOVATION DIPLOMA PLUS,12,1200,86.8
3968,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3969,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3970,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3971,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3972,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3973,2M298,INNOVATION DIPLOMA PLUS,12,1200,91.8
3974,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3975,2M298,INNOVATION DIPLOMA PLUS,12,1200,87.4
3976,2M298,INNOVATION DIPLOMA PLUS,12,1200,85.7
3977,2M298,INNOVATION DIPLOMA PLUS,12,1200,90.4
3978,2M298,INNOVATION DIPLOMA PLUS,12,1200,100.0
3979,2M298,INNOVATION DIPLOMA PLUS,12,1200,96.0
3980,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3981,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3982,2M298,INNOVATION DIPLOMA PLUS,12,1200,87.1
3983,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3984,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3985,2M298,INNOVATION DIPLOMA PLUS,12,1200,73.5
3986,2M298,INNOVATION DIPLOMA PLUS,12,1200,83.9
3987,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3988,2M298,INNOVATION DIPLOMA PLUS,12,1200,64.3
3989,2M298,INNOVATION DIPLOMA PLUS,12,1200,87.0
3990,2M298,INNOVATION DIPLOMA PLUS,12,1200,80.6
3991,2M298,INNOVATION DIPLOMA PLUS,12,1200,80.6
3992,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3993,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3994,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3995,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3996,2M298,INNOVATION DIPLOMA PLUS,12,1200,
3997,2M298,INNOVATION DIPLOMA PLUS,12,1200,81.8
3998,2M298,INNOVATION DIPLOMA PLUS,12,1200,88.0
3999,2M298,INNOVATION DIPLOMA PLUS,12,1200,85.4
4000,2M298,INNOVATION DIPLOMA PLUS,12,1200,85.4
4001,2M298,INNOVATION DIPLOMA PLUS,12,1200,
4002,2M298,INNOVATION DIPLOMA PLUS,12,1200,
4003,2M298,INNOVATION DIPLOMA PLUS,12,1200,88.3
4004,2M298,INNOVATION DIPLOMA PLUS,12,1200,79.2
4005,2M298,INNOVATION DIPLOMA PLUS,12,1200,84.1
4006,2M298,INNOVATION DIPLOMA PLUS,12,1200,86.4
4007,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4008,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4009,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,85.2
4010,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,83.7
4011,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,84.8
4012,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,85.9
4013,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4014,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4015,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4016,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4017,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4018,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,85.2
4019,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,83.3
4020,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,85.7
4021,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,86.8
4022,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4023,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4024,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4025,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4026,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4027,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,91.8
4028,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4029,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,87.4
4030,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,85.7
4031,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,90.4
4032,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,100.0
4033,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,96.0
4034,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4035,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4036,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,87.1
4037,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4038,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4039,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,73.5
4040,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,83.9
4041,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4042,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,64.3
4043,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,87.0
4044,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,80.6
4045,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,80.6
4046,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4047,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4048,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4049,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4050,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4051,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,81.8
4052,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,88.0
4053,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,85.4
4054,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,85.4
4055,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4056,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,
4057,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,88.3
4058,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,79.2
4059,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,84.1
4060,2M298,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,32,1109,86.4
4061,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4062,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4063,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,85.2
4064,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,83.7
4065,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,84.8
4066,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,85.9
4067,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4068,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4069,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4070,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4071,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4072,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,85.2
4073,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,83.3
4074,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,85.7
4075,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,86.8
4076,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4077,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4078,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4079,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4080,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4081,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,91.8
4082,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4083,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,87.4
4084,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,85.7
4085,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,90.4
4086,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,100.0
4087,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,96.0
4088,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4089,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4090,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,87.1
4091,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4092,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4093,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,73.5
4094,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,83.9
4095,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4096,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,64.3
4097,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,87.0
4098,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,80.6
4099,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,80.6
4100,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4101,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4102,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4103,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4104,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4105,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,81.8
4106,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,88.0
4107,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,85.4
4108,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,85.4
4109,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4110,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,
4111,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,88.3
4112,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,79.2
4113,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,84.1
4114,2M298,LOUIS D. BRANDEIS HIGH SCHOOL,131,1118,86.4
4115,2M298,BEACON HIGH SCHOOL,261,1744,
4116,2M298,BEACON HIGH SCHOOL,261,1744,
4117,2M298,BEACON HIGH SCHOOL,261,1744,85.2
4118,2M298,BEACON HIGH SCHOOL,261,1744,83.7
4119,2M298,BEACON HIGH SCHOOL,261,1744,84.8
4120,2M298,BEACON HIGH SCHOOL,261,1744,85.9
4121,2M298,BEACON HIGH SCHOOL,261,1744,
4122,2M298,BEACON HIGH SCHOOL,261,1744,
4123,2M298,BEACON HIGH SCHOOL,261,1744,
4124,2M298,BEACON HIGH SCHOOL,261,1744,
4125,2M298,BEACON HIGH SCHOOL,261,1744,
4126,2M298,BEACON HIGH SCHOOL,261,1744,85.2
4127,2M298,BEACON HIGH SCHOOL,261,1744,83.3
4128,2M298,BEACON HIGH SCHOOL,261,1744,85.7
4129,2M298,BEACON HIGH SCHOOL,261,1744,86.8
4130,2M298,BEACON HIGH SCHOOL,261,1744,
4131,2M298,BEACON HIGH SCHOOL,261,1744,
4132,2M298,BEACON HIGH SCHOOL,261,1744,
4133,2M298,BEACON HIGH SCHOOL,261,1744,
4134,2M298,BEACON HIGH SCHOOL,261,1744,
4135,2M298,BEACON HIGH SCHOOL,261,1744,91.8
4136,2M298,BEACON HIGH SCHOOL,261,1744,
4137,2M298,BEACON HIGH SCHOOL,261,1744,87.4
4138,2M298,BEACON HIGH SCHOOL,261,1744,85.7
4139,2M298,BEACON HIGH SCHOOL,261,1744,90.4
4140,2M298,BEACON HIGH SCHOOL,261,1744,100.0
4141,2M298,BEACON HIGH SCHOOL,261,1744,96.0
4142,2M298,BEACON HIGH SCHOOL,261,1744,
4143,2M298,BEACON HIGH SCHOOL,261,1744,
4144,2M298,BEACON HIGH SCHOOL,261,1744,87.1
4145,2M298,BEACON HIGH SCHOOL,261,1744,
4146,2M298,BEACON HIGH SCHOOL,261,1744,
4147,2M298,BEACON HIGH SCHOOL,261,1744,73.5
4148,2M298,BEACON HIGH SCHOOL,261,1744,83.9
4149,2M298,BEACON HIGH SCHOOL,261,1744,
4150,2M298,BEACON HIGH SCHOOL,261,1744,64.3
4151,2M298,BEACON HIGH SCHOOL,261,1744,87.0
4152,2M298,BEACON HIGH SCHOOL,261,1744,80.6
4153,2M298,BEACON HIGH SCHOOL,261,1744,80.6
4154,2M298,BEACON HIGH SCHOOL,261,1744,
4155,2M298,BEACON HIGH SCHOOL,261,1744,
4156,2M298,BEACON HIGH SCHOOL,261,1744,
4157,2M298,BEACON HIGH SCHOOL,261,1744,
4158,2M298,BEACON HIGH SCHOOL,261,1744,
4159,2M298,BEACON HIGH SCHOOL,261,1744,81.8
4160,2M298,BEACON HIGH SCHOOL,261,1744,88.0
4161,2M298,BEACON HIGH SCHOOL,261,1744,85.4
4162,2M298,BEACON HIGH SCHOOL,261,1744,85.4
4163,2M298,BEACON HIGH SCHOOL,261,1744,
4164,2M298,BEACON HIGH SCHOOL,261,1744,
4165,2M298,BEACON HIGH SCHOOL,261,1744,88.3
4166,2M298,BEACON HIGH SCHOOL,261,1744,79.2
4167,2M298,BEACON HIGH SCHOOL,261,1744,84.1
4168,2M298,BEACON HIGH SCHOOL,261,1744,86.4
4169,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,
4170,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,
4171,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,85.2
4172,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,83.7
4173,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,84.8
4174,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,85.9
4175,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,
4176,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,
4177,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,
4178,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,
4179,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,
4180,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,85.2
4181,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,83.3
4182,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,85.7
4183,2M298,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,531,1707,86.8
